% # of instances: 2000

% Class distribution
% c1: 487
% c2: 487
% c3: 522
% c4: 504

@relation Synthetic_3_train

@attribute Dimension_1 numeric
@attribute Dimension_2 numeric
@attribute Dimension_3 numeric
@attribute Dimension_4 numeric
@attribute Dimension_5 numeric
@attribute Dimension_6 numeric
@attribute Dimension_7 numeric
@attribute Dimension_8 numeric
@attribute Dimension_9 numeric
@attribute Dimension_10 numeric
@attribute Dimension_11 numeric
@attribute Dimension_12 numeric
@attribute Dimension_13 numeric
@attribute Dimension_14 numeric
@attribute Dimension_15 numeric
@attribute Dimension_16 numeric
@attribute Dimension_17 numeric
@attribute Dimension_18 numeric
@attribute Dimension_19 numeric
@attribute Dimension_20 numeric
@attribute class {c1,c2,c3,c4}

@data
-0.573411,3.460703,0.436683,0.155984,0.87144,0.769653,-0.39802,-0.921996,0.120629,0.736057,1.230723,1.117686,1.021123,0.167924,-8.504617,0.054295,-2.132548,-0.887369,1.164221,-0.02644,c2
0.440327,2.610468,1.143132,0.860088,1.892157,1.497986,0.667067,3.06859,0.54987,-0.18677,4.608802,1.289847,1.26841,0.543698,-7.794295,0.522593,-1.986678,-1.735158,8.516178,4.559926,c2
0.963734,1.232552,3.051725,-2.473737,-0.494258,0.95051,-0.895867,-4.227055,1.725639,1.545895,7.360636,1.385343,1.203439,-1.298534,-4.696144,0.541478,2.284796,-1.077006,-6.851622,4.100122,c4
0.218712,2.042766,-0.900049,3.754142,2.683478,-0.364712,-0.277828,-2.422575,1.035231,-0.965644,6.173826,1.32865,1.073021,2.225886,-1.613785,0.745162,-1.835114,-0.5135,-3.110745,0.359701,c3
-0.937954,2.592235,-1.070233,-0.107952,3.297895,0.645751,0.849605,-0.3965,-0.744671,0.818656,2.107218,1.670769,0.728643,2.175162,-2.571531,0.014886,-1.139306,2.366831,4.215295,0.042658,c2
-0.596756,4.906058,-0.308927,1.410062,-1.111344,0.474524,0.761356,0.552965,-0.4397,0.998048,2.120274,1.73837,0.564273,1.402658,-5.292866,0.00852,0.071356,-0.682692,2.790707,-1.325888,c2
-0.030227,1.898569,-2.125484,3.512474,0.095867,-0.229508,0.555188,2.029283,0.615206,-0.392985,-2.678394,1.182474,0.404,2.203979,-2.162887,0.590661,-0.263342,-1.656507,-5.724764,-1.001785,c3
0.886326,0.926164,-3.833367,-2.841236,0.439166,0.988027,5.866835,4.34013,1.10692,-0.275861,-0.348018,0.124658,0.73692,-0.473288,1.601173,0.253006,1.123141,1.170049,-0.91129,-0.334709,c1
-0.572743,-1.598021,5.341153,-2.473811,0.583245,0.602008,-1.77775,16.765158,0.57376,0.288846,-0.187388,0.298273,0.409711,2.073314,-2.507492,0.096164,1.865598,0.803109,0.857978,1.54382,c1
1.599197,0.989824,-8.158385,13.072214,1.2459,0.834554,2.785935,17.83678,1.720548,0.417928,6.093096,1.961837,1.36137,-0.068853,-4.56211,0.645387,1.367672,-1.354908,25.177825,4.353241,c4
0.022101,0.30141,-1.44191,-2.241663,0.247528,0.56104,6.365267,10.202364,0.796838,1.146488,-0.073151,0.235262,1.412964,0.378566,-0.0062,0.205095,1.341224,-0.986744,-0.234175,2.422025,c1
2.095075,0.015293,2.358365,-2.989934,0.604812,0.646799,-2.504212,32.656952,1.581435,0.885633,0.352153,0.533639,0.599551,0.525109,-1.65566,0.185958,1.087947,0.778813,1.606249,1.62889,c1
1.076644,2.50466,2.06113,14.711176,0.984076,0.791177,-0.371885,-5.291508,1.197657,-0.111094,-1.470259,1.629963,0.732082,-2.63527,-6.339092,0.18017,0.704248,3.162063,31.622421,1.605573,c4
0.630267,-0.312813,-0.376597,-1.713091,0.000953,0.900108,4.657798,50.83207,1.095329,0.112312,6.113408,1.861505,0.510326,-0.900554,-3.645503,0.954975,2.05496,-1.560645,-3.396965,3.372328,c4
0.831799,1.663253,-1.087669,2.987457,2.469712,0.900245,-3.116856,10.739449,1.377987,-0.036866,7.515867,1.63263,1.116227,-1.489461,-5.702857,0.271403,-1.512219,-2.956133,7.845075,1.815526,c4
1.106723,1.407772,-1.186938,3.513877,0.777305,0.930929,-0.998666,-3.298161,1.212422,0.354283,0.930496,1.469624,0.796491,-1.335454,-4.697406,0.164876,0.219321,-1.927384,5.516751,2.5487,c4
-0.061713,-0.299329,0.802,-3.572352,0.456467,0.913447,-0.291571,-1.871887,0.979238,0.421502,-0.916539,0.675132,0.312131,0.1425,0.232616,0.114456,1.505376,5.983619,0.175374,-0.641278,c1
1.002147,0.613849,-0.75425,-4.56337,0.027285,0.670612,1.189765,3.748203,1.300585,0.202738,1.778808,1.170906,0.856382,-1.636369,-5.981241,0.63575,2.246564,-0.857587,-7.573707,3.506546,c4
2.040875,-1.367196,5.793697,-1.607982,0.957767,0.862092,-7.564698,181.394685,1.163541,1.309903,1.07805,1.080437,0.321776,-0.519848,0.222863,0.983393,0.902,-0.449101,3.40119,1.878615,c1
0.357225,4.162946,-0.698128,-0.710913,0.589299,0.049758,0.906387,0.396607,1.035005,0.957569,-0.887127,1.660675,0.464777,3.421307,2.019942,0.659775,1.37171,-1.144609,-0.941139,2.043757,c2
1.666426,1.473276,3.424911,0.900453,0.568876,0.892768,-2.05121,2.67951,1.643665,0.607439,-3.229178,1.013673,0.933944,-0.460985,-3.32266,0.820766,-0.512905,-1.903218,2.638769,2.724729,c4
-1.762029,-2.202328,-7.620852,-4.327568,0.096108,0.714502,3.914194,-14.655117,1.386461,0.519476,-0.277006,1.10203,0.48443,-0.231919,-0.566251,0.583367,1.589351,-0.687306,0.855812,1.977764,c1
1.028419,0.060492,0.475979,-2.75847,0.623176,0.520421,6.102737,8.231508,0.859519,0.710728,0.673088,1.525977,-0.055341,-0.618879,1.413337,0.162439,0.983471,0.152397,2.601941,-0.377452,c1
1.133938,-0.607836,-3.197091,-3.516131,0.371457,0.9373,2.815444,-16.632364,1.497719,0.311653,0.127009,1.04336,0.245268,0.941083,-2.142144,0.368861,2.39611,-0.785995,0.230782,0.820494,c1
0.972116,-0.153377,0.433175,-8.450219,-0.944752,0.855471,1.972284,9.032806,1.763999,0.211984,4.918109,1.139713,0.991927,-1.4018,-5.429911,0.012943,1.056409,-1.166214,-17.595729,4.559934,c4
-0.415783,0.909845,-1.61788,3.672338,-0.696394,0.517801,0.229669,-1.461674,0.293292,-1.19301,1.1797,0.944637,0.841248,1.850527,-0.990373,0.143876,-1.551867,-1.32482,-2.962185,-0.558419,c3
0.284289,-0.109713,-6.003234,-3.033835,0.2295,0.995643,2.592686,-18.196838,1.191808,0.407556,0.597221,1.471294,-0.233001,0.78317,-2.666764,0.993053,2.2172,0.653545,0.450779,2.898696,c1
0.843594,0.804167,1.40142,-3.47827,0.021292,0.946178,-3.188304,45.28554,0.958378,-0.346287,-0.3283,1.499524,0.064226,0.510079,-0.955991,0.827126,1.451331,1.083169,-0.562054,-2.645317,c1
0.880813,2.049217,-0.257139,2.842363,0.70221,-0.061489,-0.250787,-0.583877,1.08516,-1.561129,0.549155,0.790351,1.211408,0.327158,1.253506,0.917733,-1.521726,-1.08102,2.664297,-1.191929,c3
1.049164,2.908502,0.11915,-1.450251,2.69904,0.70879,1.375215,3.441395,1.223125,0.600306,2.976544,1.684124,0.507378,2.018531,-4.449595,0.106477,1.165094,0.534087,6.230507,4.322577,c2
1.443485,0.506961,0.791685,1.452475,0.458547,0.722451,1.448907,4.493401,1.971519,0.830196,9.701203,0.80882,1.268624,0.186057,-3.199591,0.612273,1.668424,-0.882177,2.605191,4.357917,c4
0.418815,-1.019121,0.05649,-1.516549,0.379551,0.566597,-6.270657,136.705914,0.826109,-0.090943,-2.66245,1.422553,0.072818,0.133792,-2.317787,0.808796,1.484998,1.385588,-0.944425,1.830733,c1
1.639195,1.765995,-4.231736,-11.253262,1.643975,0.977248,-1.120634,-1.106194,1.083226,1.663657,8.696077,0.895842,1.092604,0.606753,-1.237546,0.688877,-0.725207,-0.828361,-22.300881,1.547045,c4
3.19178,-1.793634,-5.804773,-2.962909,0.087884,0.685023,5.519964,-0.227142,1.520612,-0.070317,0.467633,1.960969,-0.825144,-0.663027,-0.382733,0.897269,1.909169,-1.4439,-0.263508,0.185383,c1
0.958344,0.521139,-1.328721,1.247595,-0.329479,0.713289,1.716723,6.916573,1.470338,-0.324681,-0.125926,0.588757,1.205063,1.082542,1.127657,0.70013,0.01137,-1.837182,2.716318,0.619412,c3
0.25771,-0.440709,-7.278764,2.662215,0.222926,0.812726,1.061124,3.190372,0.355443,1.936311,-1.103309,0.721263,0.800595,-1.124108,-4.10181,0.872446,-0.200293,-0.663242,5.370385,2.198255,c4
0.177777,0.534893,-0.644281,-2.607975,0.763176,0.773275,2.295788,-19.292681,0.857951,0.157763,0.794341,1.291831,-0.168612,-0.861283,0.666798,0.244749,0.835371,1.047541,0.289179,-0.117392,c1
-0.719482,4.685284,0.910514,-0.6586,1.489234,0.876627,0.547408,0.399725,-0.255153,-0.571881,4.317394,1.715333,0.805598,2.612503,-2.04666,0.261567,-2.920461,-1.961334,8.033444,-0.047121,c2
-0.314435,2.173691,0.976413,-0.250225,2.623733,0.602493,1.111781,1.091553,-0.173671,1.092159,0.908219,1.685523,0.629988,1.349264,-5.766551,0.646274,1.821951,-0.400421,2.9163,-0.183327,c2
1.998205,2.052977,2.694494,-0.304652,2.520401,0.836237,0.663721,-0.095936,1.782995,0.573795,0.227996,1.836404,0.404538,2.150946,-2.372465,0.439857,0.797582,-1.644315,0.640824,-1.921992,c2
0.883503,-1.176222,-0.508663,0.723749,1.402982,0.819429,-1.210284,-1.899108,1.28316,1.735475,3.251715,0.380285,1.046402,-2.690598,-4.449642,0.220379,0.934583,9.04956,2.632386,3.921353,c4
1.162492,1.872517,-1.175159,-9.118463,0.783957,0.744986,0.723904,1.322114,1.166171,0.769968,5.76777,-0.09545,1.053819,-0.226055,-1.532384,0.902019,0.628796,-2.278797,-18.169462,4.52684,c4
0.731972,0.531578,-1.855334,-0.138429,1.852402,0.812171,2.870246,19.313637,1.232078,0.343002,10.335945,-0.009194,1.040609,-0.647016,-3.224215,0.09273,-0.841377,-0.495631,0.261895,-0.171689,c4
0.203554,1.904128,0.222641,0.390184,3.944623,0.465434,0.264235,-0.083083,1.123577,1.556695,-0.548192,1.719953,0.45588,2.744626,-2.079725,0.962005,-0.337994,-1.951387,-0.107186,0.409794,c2
-0.479283,3.655272,-0.420116,1.81301,1.722346,1.195765,1.692819,3.812057,-0.238138,0.954608,-0.275834,1.497929,0.693562,2.664409,-1.174405,0.811575,-3.411188,-2.699184,-0.776283,-0.498898,c2
1.702636,0.467521,-3.073436,0.036907,0.384175,0.532262,-2.298583,4.001444,1.9023,0.270964,-3.099027,-0.026751,0.982594,-0.024146,-2.592808,0.885556,0.962096,-0.081685,0.121732,3.823908,c4
1.51801,2.969999,-0.852157,-0.085608,0.586135,0.86015,0.488926,0.383187,1.732646,1.08223,2.833474,1.362689,0.248835,1.437461,-3.985201,0.138985,0.527583,0.616251,7.569226,0.45495,c2
0.87143,-0.066025,-6.465055,-3.229404,0.231536,0.740778,-2.256118,26.900731,1.478101,0.674347,-2.45439,1.261609,-0.239696,1.129022,-2.738273,0.488092,2.48234,-0.683663,2.700231,2.559995,c1
-0.198573,1.607784,-0.559624,4.331884,-0.544684,0.763136,0.622964,0.423634,0.396565,-0.461803,1.04176,0.423038,0.963405,1.57692,-0.263441,0.927573,-1.840801,-2.316033,-0.99141,-1.300813,c3
-0.364694,0.0997,3.404615,-3.692189,0.154506,0.6297,4.219573,-13.552625,1.513799,0.841539,1.249927,1.288328,-0.377206,-0.633761,-0.777218,0.007105,2.376193,0.636525,2.653594,1.732639,c1
0.610022,2.226009,0.388508,0.587968,2.173548,0.830397,0.911776,2.455688,0.928366,0.952481,-1.223918,1.135984,0.803862,1.18672,-5.262267,0.626806,-1.443546,0.578092,-1.837903,-2.80547,c2
0.081062,0.539255,1.263359,0.340481,0.378992,0.944749,-0.691034,-2.456163,0.262196,0.889444,1.325801,-0.21239,0.661864,-2.386819,-6.832132,0.725296,2.482108,-1.16166,-0.031081,1.812343,c4
0.576473,2.300863,0.338341,-0.969362,-2.130785,0.69377,1.398321,3.669297,0.588746,1.002721,-0.51079,1.084614,1.204902,0.78007,-7.374457,0.753699,-2.855182,0.925061,0.263818,140.275233,c2
0.77398,1.943058,0.212118,0.260186,0.97827,0.376248,1.57868,3.518772,1.319721,0.689117,3.312187,0.734867,0.841496,0.692926,-7.213529,0.622831,-0.090443,-0.090004,5.983586,-0.998014,c2
0.455012,1.187876,1.850175,-4.312051,0.273153,0.613023,0.044784,-0.900247,0.804148,1.260172,4.340376,-0.064067,0.555223,-1.242727,-5.31419,0.074701,1.100853,-1.226456,-8.667534,1.574714,c4
1.286083,1.836856,3.890657,-5.324708,-0.17715,0.898116,2.593842,14.559982,1.403042,0.837075,3.883396,-0.25332,0.85526,-3.21251,-5.583943,0.672919,1.824162,-1.340669,-9.820925,1.880755,c4
-0.287861,2.519484,-1.478883,3.690371,-0.188346,0.736421,-0.549861,-0.647632,0.597732,0.299517,2.273626,0.216154,0.538187,-0.744586,4.314196,0.897492,0.093191,-2.355053,8.128066,1.567864,c3
-0.448942,3.840798,1.078243,-0.11754,1.838851,-0.338692,0.118335,0.0018,0.34869,0.038363,4.918721,0.148232,0.188654,2.046981,-1.303022,0.90404,-1.612247,-2.861556,-2.522735,-1.298712,c3
0.524784,3.274882,0.978938,0.664718,0.744458,0.771902,0.619555,1.257763,0.951724,0.499253,-1.910444,0.646887,0.922845,2.348903,-1.716704,0.094882,-3.057793,-0.164744,-2.686424,-0.620153,c2
1.991593,-1.699162,-6.14215,-3.641312,0.279807,0.961229,-3.934171,63.900861,1.31274,0.397741,-0.437977,1.676004,-0.91859,-1.55228,-1.054507,0.665563,0.783756,-1.484335,0.515718,2.348709,c1
0.343026,2.481719,-0.307661,-1.314746,1.508636,0.428811,0.578752,1.694108,0.879611,1.077297,2.7989,0.583276,0.825067,1.790221,-5.125613,0.610033,-2.765092,-1.842385,5.539443,1.737574,c2
1.751422,-0.018886,-1.366897,-1.901612,-1.928885,0.751805,1.875971,7.515816,1.054376,0.618652,11.22428,-0.493163,1.216584,-1.035965,-5.251445,0.578492,-0.611763,0.185204,-4.236117,2.042704,c4
1.535668,2.157322,5.373821,7.826185,-0.138027,0.667347,2.955183,19.534858,1.253236,0.115397,5.95663,-0.299166,0.4485,-0.945163,-2.961968,0.300493,1.95881,-0.662851,15.400661,3.00023,c4
0.827169,-1.142596,-0.499044,-2.113467,0.662852,0.732347,-2.413774,29.693182,1.235325,-0.618553,0.211876,1.454063,-0.197138,-0.608827,-1.483915,0.701397,1.354778,-0.300788,0.180099,2.295238,c1
1.294517,1.70612,-3.734441,3.909914,2.383511,0.519701,0.425638,0.8701,1.900602,-0.163952,8.809491,0.153349,0.940214,-0.573859,-3.095502,0.748193,0.419404,-0.673221,6.100031,2.650444,c4
-0.593639,-0.368354,11.460724,-5.433428,0.179453,0.70498,0.112852,-7.398471,1.631233,-0.646996,3.604002,1.031739,0.377024,1.112788,-1.251702,0.856866,1.872312,1.229237,0.224688,2.381772,c1
0.634828,1.994909,-0.727408,-1.686705,-1.095466,0.964367,0.280457,-0.404355,1.45473,1.136864,-1.175201,0.182855,0.332249,1.810927,-1.838833,0.670361,-1.158156,-1.783364,-1.131236,-3.667915,c2
0.554014,3.786357,0.256712,0.173565,3.593669,0.800405,1.247098,3.024974,1.08142,0.540102,0.299165,0.063936,0.986637,2.959692,-1.096117,0.271048,1.212394,2.042794,1.222423,0.090671,c2
-1.378918,2.508633,5.545941,-2.554506,0.344498,0.805979,-1.656377,16.113912,1.696521,0.487626,0.575671,1.122251,-0.018643,1.109817,-1.037937,0.314923,0.78457,-0.507025,-0.683075,0.918686,c1
1.629799,2.132863,2.173795,6.990382,2.318799,0.808673,0.880252,1.576267,1.30961,0.415227,4.400256,0.250368,0.61762,-1.455087,-2.898618,0.036081,-1.534632,-1.790772,13.845056,2.034106,c4
-0.175945,0.645701,1.298731,-1.740763,0.610143,1.260121,0.558265,1.302565,0.280932,0.518976,0.709198,-0.081931,0.922148,2.680591,-0.020181,0.986127,0.992407,6.601653,2.692898,0.724284,c2
-0.419252,0.881314,-3.096386,2.51712,0.897596,0.208584,2.966363,14.243131,-0.054159,0.566373,0.272686,0.065854,0.506437,1.96319,-1.107124,0.05636,-0.384654,-0.540164,-2.232423,0.461233,c3
1.240604,2.099309,-4.692013,-0.86992,0.132986,0.793767,-2.538149,5.230938,1.436019,0.106318,2.817583,0.114296,1.800563,-0.487408,-5.044956,0.541488,0.928281,-0.876257,-0.517648,5.268597,c4
-0.270703,0.359461,2.017961,3.244319,2.090982,0.225386,0.416576,1.135794,0.276789,-0.13905,0.26135,-0.035192,0.012355,-0.015574,2.118621,0.960495,-0.9734,-0.579651,2.638651,-0.194829,c3
1.292024,3.504925,0.25608,0.590902,3.281136,1.088145,0.417901,1.029021,1.036149,1.079304,6.053956,-0.109806,0.75672,3.043847,0.722885,0.381299,1.179526,-0.997534,12.96418,0.015664,c2
0.0436,0.469864,-2.088834,2.59007,0.686248,0.124961,-1.248013,-3.268746,0.52409,-0.498416,2.024111,-0.078862,0.59779,0.112814,3.235987,0.861888,-1.036624,-1.185552,6.121061,0.828689,c3
0.769307,-0.922534,-1.335454,-3.548757,0.398,0.954382,4.930722,-6.896104,1.204385,0.327887,0.79605,0.832948,0.196865,0.192979,-1.41063,0.708726,0.538852,1.521285,0.421105,-0.418504,c1
1.03083,0.045905,-0.095989,2.303454,1.038983,0.994768,1.500731,3.337139,1.467152,-0.005553,1.240676,0.080458,0.766091,-1.615835,-4.726911,0.512642,0.233491,-0.430737,3.382683,1.921631,c4
-0.070345,-0.722892,4.889863,-5.717738,0.582516,0.512031,-5.45391,110.847501,1.406253,0.583201,-1.384904,0.22523,0.539462,-1.276475,0.332162,0.13327,1.212497,-1.615585,1.210728,1.290877,c1
0.973357,3.693853,0.805449,1.3613,0.301541,1.076137,0.882057,0.588025,1.438404,1.093563,4.020249,-0.162432,0.85164,1.760154,-4.34845,0.564226,-2.051485,-0.540756,8.579681,3.634841,c2
-0.79817,3.370802,-1.493408,0.801859,1.880312,0.180148,1.528052,5.258778,0.091873,1.740152,3.07316,-0.142416,0.615458,1.969076,-2.079175,0.462335,-1.118888,0.048823,6.350073,-0.160737,c2
0.202198,0.450164,6.807493,-3.457088,0.159715,0.57216,0.581679,-11.262076,0.820338,0.313992,1.234322,0.032629,1.169178,-0.122593,0.949973,0.296329,1.447227,0.60836,0.639809,-0.873531,c1
1.399984,1.194673,-2.30562,2.569492,2.289378,0.981518,0.421882,-1.260053,1.154367,0.898402,2.822167,0.430373,0.992788,-0.114385,-2.702116,0.108786,2.056185,-0.068323,4.044139,4.274748,c4
0.115045,3.607683,-1.223336,2.146824,0.441753,0.944685,-0.552181,-0.571429,0.830807,-0.374702,1.045538,-0.009446,0.624211,0.865531,2.039119,0.48757,-0.418386,-2.028862,3.075304,-1.028115,c3
1.457441,-0.545367,1.689009,-1.065079,0.444993,0.811458,0.674582,-11.733176,0.752689,-0.300894,-0.631222,0.367859,0.830617,-0.798192,-0.65227,0.012599,0.915588,0.157826,-1.108237,0.886469,c1
0.986492,1.293262,-3.061378,-7.379291,0.684605,0.895389,-2.021789,1.418928,1.141404,1.569219,4.596515,0.459944,1.294591,-2.882187,-6.190903,0.20322,0.069691,-1.183549,-14.608289,4.27751,c4
1.572688,0.982799,0.855885,2.364099,0.289338,0.879896,-3.387381,13.50779,1.231301,1.109952,7.396214,0.941084,0.76241,0.089562,-3.63021,0.27213,2.076053,-1.459183,4.178855,2.796898,c4
1.139196,-0.579894,0.761759,-12.987693,0.316836,0.798358,0.590698,-2.435604,1.743934,1.172336,8.41481,0.973442,0.835039,-1.589685,-5.146321,0.637249,-0.490469,-0.673413,-25.03763,3.240173,c4
0.767703,1.143355,3.653281,-2.05773,0.470822,0.548595,1.584126,-17.586253,0.644027,-0.101022,-1.064205,-0.341732,0.704166,0.978714,-2.804209,0.173927,1.275416,4.810585,0.709382,-0.679558,c1
-0.676284,2.871944,-0.96384,0.533726,1.144476,0.118066,0.981676,1.172879,-0.352047,0.426416,1.207729,-0.040342,0.820724,1.735574,-4.203175,0.271556,0.807141,-0.530076,3.469297,-0.135504,c2
0.796727,2.475233,4.563177,2.669578,1.239533,0.387436,-1.799797,-0.676051,1.061306,-0.804583,1.107842,0.008035,0.320466,1.762583,-1.930959,0.918924,-1.612322,-1.440811,-4.149872,0.236327,c3
-0.160158,-1.639898,0.01398,-1.152369,0.883894,0.882664,-0.482792,-0.115193,1.169859,-0.087792,-0.996003,-0.102829,0.470273,0.208928,-1.490051,0.781269,0.150638,3.154859,-1.112936,1.27804,c1
0.074966,2.421268,-2.940009,-2.379935,-1.385706,0.812527,3.085539,22.305086,1.00825,1.009197,0.092328,1.542893,0.31038,-1.683574,-4.340066,0.370527,1.582668,-1.538813,-4.512257,0.069889,c4
-0.066075,1.956234,-2.385628,1.717412,1.669767,-0.177351,0.584348,1.290389,0.624981,-0.970099,4.328789,0.138472,0.395296,-0.010791,0.936951,0.014722,0.736444,-1.917879,2.364416,0.679482,c3
0.782403,4.205887,2.050542,-2.290895,-1.662626,0.211101,0.07187,-0.567317,1.397614,0.522024,0.038333,-0.149454,0.993562,2.199132,-2.234933,0.445665,0.876817,7.003036,0.620093,1.988364,c2
0.19749,-1.203325,-0.488863,4.890203,-0.353478,0.604128,-3.565955,14.207839,0.509173,1.3897,12.080189,1.392447,0.526504,-1.814839,-4.541163,0.949003,2.092161,-1.689408,10.69736,3.805421,c4
-0.000296,-0.856012,-2.96201,-5.361947,0.103974,0.616799,2.896313,-19.646042,0.983282,0.13932,0.129777,-0.297366,1.040467,0.063108,-1.612742,0.94973,1.765639,0.221674,0.300483,1.12509,c1
-0.686709,3.277511,0.193082,-1.689924,1.921367,0.764555,0.458204,1.054473,-0.569229,-0.315985,0.261348,0.022129,0.720807,2.5234,-1.524436,0.098809,0.255058,-0.490389,1.462259,1.352855,c2
0.111301,0.152744,2.861878,-4.301728,-0.60027,0.854758,0.7556,-0.33706,0.584662,1.801928,4.167638,1.318351,0.573996,-1.598302,-4.53146,0.475234,-0.701867,-1.636507,-8.112365,4.232196,c4
0.336736,0.900709,6.331902,5.605711,0.567048,0.95616,-1.870222,0.98357,0.429185,1.358941,2.902972,1.425415,0.762982,-0.035939,-3.772246,0.808445,-0.424135,0.765801,11.905179,4.077421,c4
0.385074,2.695717,-7.319582,-5.330897,0.581297,0.638016,-0.391745,-2.166999,1.052697,0.994197,5.600432,1.96176,1.136602,-2.112736,-5.891215,0.006039,1.014352,-0.955034,-11.828431,2.283569,c4
-0.206601,-0.855415,1.178391,2.169004,1.270278,0.575389,0.514604,-0.479519,0.592188,-0.867151,6.557092,0.201483,0.625258,0.725705,2.247856,0.871343,-0.004513,-3.275779,4.573992,0.830704,c3
1.209203,1.726499,1.128194,0.538979,-1.140356,0.717545,0.200134,-3.211913,1.400673,-0.013877,6.234881,1.669399,0.998314,0.246205,-2.947137,0.597252,1.863437,-2.609794,1.4308,1.923058,c4
-0.098693,-0.379817,-4.397395,-3.601995,0.035633,0.83757,-6.887189,155.836515,1.250547,0.829881,-0.743884,-0.25727,1.231638,0.311604,-1.515275,0.306413,1.64845,0.602546,1.973267,1.359667,c1
-1.256621,2.647219,-0.256239,0.001363,1.784713,0.999557,0.130434,-0.409897,-0.703292,0.115703,3.030789,0.078319,0.519187,3.260218,2.487697,0.115773,0.012632,-0.035519,6.92033,-1.400213,c2
0.67143,-0.432121,-5.495872,-12.341058,0.941731,0.733432,-0.445989,-3.764614,0.726726,0.692655,9.701629,1.451413,0.781894,-0.074431,-4.641787,0.856984,1.304346,8.746738,-23.39137,-0.250582,c4
1.784893,0.163621,-1.382324,3.380053,-1.545293,0.593114,0.198514,-2.405118,1.857368,0.754299,6.884932,1.824391,0.326839,-1.239055,-4.318817,0.470034,1.299663,-0.777349,6.485167,2.318725,c4
-0.939323,1.318064,6.719278,-2.0457,0.507705,0.775472,3.897794,-13.843433,0.81066,0.370186,-0.398415,-0.290506,1.252027,-1.058492,0.291938,0.790743,1.744601,-0.418787,0.657457,-0.343373,c1
-0.263697,0.722642,-0.130532,2.59422,0.841093,0.285009,0.402745,1.066823,0.312656,-0.177388,0.126846,0.388552,0.640148,1.14711,1.009551,0.931374,-2.647271,-1.311135,1.977971,0.820653,c3
-0.868101,4.848881,-0.265397,-0.067238,2.40737,0.615746,0.895285,2.567908,-0.314592,0.401032,1.774231,0.315424,0.722845,0.009579,-10.456159,0.357055,0.39852,-0.971279,2.042003,2.84635,c2
0.660215,-0.083794,-5.417986,-3.639003,0.160186,0.595298,0.499327,-11.692305,0.898739,0.293239,1.903076,-0.015289,1.437356,-0.321487,-0.395535,0.974895,2.162263,0.269775,1.013341,-0.541906,c1
0.358115,-0.87845,3.472414,-4.467487,0.360818,0.768657,2.960771,-17.956338,1.677519,0.517223,-1.828123,-0.435549,0.939941,0.859948,-1.75231,0.282362,0.370236,0.909602,1.512921,0.287622,c1
0.841831,3.674596,0.783497,2.544529,-0.287334,-0.29405,2.223513,8.540547,0.881712,-0.837056,-1.605995,0.529681,0.837473,0.154835,4.019128,0.019319,-1.068113,0.303509,8.056921,0.198599,c3
-0.103122,1.963331,3.982517,3.484695,0.912774,-0.077902,0.360227,0.518673,0.123008,-0.370923,4.101076,0.705468,1.442338,2.608967,-1.450471,0.330586,-2.02804,-1.485828,-2.802138,1.023797,c3
-0.893217,1.258065,-0.06409,-1.440066,1.765317,1.063146,1.199775,4.478202,-0.16106,0.254876,2.635667,0.436992,0.561404,2.226903,-2.506552,0.14289,-0.837487,-1.341756,5.831275,0.146798,c2
0.302164,1.258094,3.454269,1.494577,-0.184376,-0.277729,-0.267002,-1.184534,0.736199,0.728705,7.611798,0.988833,1.455998,3.212434,-2.930093,0.754282,-0.815515,-1.325636,-5.870691,0.233453,c3
0.603948,-1.021938,-1.581365,-3.137754,0.051901,0.917611,4.737351,-7.152837,1.19841,0.348964,-1.276531,-0.429961,0.532363,0.327356,-0.976734,0.75164,0.933951,0.940456,-1.142841,0.265823,c1
1.219579,0.55478,-0.431551,6.510705,-1.18835,0.884512,0.317803,-2.926088,1.629577,1.546215,1.529663,1.493984,0.971623,-0.938787,-3.518783,0.55576,2.186628,0.246652,11.677463,3.598765,c4
