1,93.16033122959252,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByNpts[DISTANCE:BRAYCURTIS,DBCLASD_PTS - 8.0],ClusterByConnectiveness[DISTANCE:BRAYCURTIS,DBSCAN_MAX_DIST - 8.0,DBSCAN_NUM_PTS - 3.6666667],}
369,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
370,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
371,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
372,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
373,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
374,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
375,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
376,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
377,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
378,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
379,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
380,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
381,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
382,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
383,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
384,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
385,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
386,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
387,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
388,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
389,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
390,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
391,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
392,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
393,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
394,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
395,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
396,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
397,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
398,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
399,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
400,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
401,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
402,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
403,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
404,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
405,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
406,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
407,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
408,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
409,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
410,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
411,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
412,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
413,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
414,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
415,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
416,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
417,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
418,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
419,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
420,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
421,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
422,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
423,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
424,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
425,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
426,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
427,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
428,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
429,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
430,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
431,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
432,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
433,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
434,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
435,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
436,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
437,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
438,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
439,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
440,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
441,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
442,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
443,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
444,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
445,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
446,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
447,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
448,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
449,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
450,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
451,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
452,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
453,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
454,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
455,97.18190193169944,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_EPSILON - 3.888889,DENCLUE_SIGMA - 10.0],}
