1,90.98568649622513,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByNpts[DISTANCE:EUCLIDEAN,DBCLASD_PTS - 8.0],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 1.7777778,DBSCAN_NUM_PTS - 3.0],}
370,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
371,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
372,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
373,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
374,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
375,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
376,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
377,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
378,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
379,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
380,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
381,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
382,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
383,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
384,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
385,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
386,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
387,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
388,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
389,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
390,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
391,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
392,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
393,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
394,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
395,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
396,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
397,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
398,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
399,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
400,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
401,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
402,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
403,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
404,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
405,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
406,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
407,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
408,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
409,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
410,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
411,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
412,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
413,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
414,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
415,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
416,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
417,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
418,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
419,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
420,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
421,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
422,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
423,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
424,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
425,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
426,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
427,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
428,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
429,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
430,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
431,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
432,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
433,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
434,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
435,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
436,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
437,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
438,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
439,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
440,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
441,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
442,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
443,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
444,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
445,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
446,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
447,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
448,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
449,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
450,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
451,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
452,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
453,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
